carrier_name,bk_original_id,bk_transaction_id,booking_status,port_2_port_id,lead_time,transit_time,allocated_container_count,allocated_teu_count,pol_etd_for_most_recent_transaction,pol_etd_for_first_transaction,version_date,next_version,date_replaced,original_version_date
CMA CGM,2071910053,2.50202E+21,Confirmed,BDCGP--USNYC,55,936,1,2,45692.45833,45692.45833,45690.19572,2,45691.59031,45690.19572
CMA CGM,2071915055,2.50202E+21,Confirmed,BDCGP--USNYC,55,936,1,2,45692.45833,45692.45833,45690.19224,2,45691.6021,45690.19224
CMA CGM,2071910058,2.50202E+21,Confirmed,BDCGP--USNYC,55,936,1,2,45692.45833,45692.45833,45690.19576,2,45692.39644,45690.19576
CMA CGM,2071909037,2.50202E+21,Confirmed,BDCGP--USNYC,55,936,1,2,45692.45833,45692.45833,45690.19572,2,45691.64736,45690.19572
CMA CGM,2071911058,2.50202E+21,Confirmed,BDCGP--USNYC,55,936,1,2,45692.45833,45692.45833,45690.19224,2,45691.66332,45690.19224
CMA CGM,2071910052,2.50202E+21,Confirmed,BDCGP--USNYC,55,936,1,2,45692.45833,45692.45833,45690.18888,2,45691.64741,45690.18888
CMA CGM,2071912068,2.50202E+21,Confirmed,BDCGP--USNYC,55,936,1,2,45692.45833,45692.45833,45690.19574,2,45692.23313,45690.19574
CMA CGM,2071911060,2.50202E+21,Confirmed,BDCGP--USNYC,55,936,1,2,45692.45833,45692.45833,45690.19228,2,45691.64735,45690.19228
CMA CGM,2071915056,2.50202E+21,Confirmed,BDCGP--USNYC,55,936,1,2,45692.45833,45692.45833,45690.19225,2,45691.60141,45690.19225
CMA CGM,2071915057,2.50202E+21,Confirmed,BDCGP--USNYC,55,936,1,2,45692.45833,45692.45833,45690.19227,2,45691.59041,45690.19227
CMA CGM,2071909043,2.50202E+21,Confirmed,BDCGP--USNYC,55,936,1,2,45692.45833,45692.45833,45690.19575,2,45692.38785,45690.19575
CMA CGM,2071911059,2.50202E+21,Confirmed,BDCGP--USNYC,55,936,1,2,45692.45833,45692.45833,45690.19224,2,45691.66397,45690.19224
CMA CGM,2071912069,2.50202E+21,Confirmed,BDCGP--USNYC,55,936,1,2,45692.45833,45692.45833,45690.19577,2,45692.39634,45690.19577
CMA CGM,2071909039,2.50202E+21,Confirmed,BDCGP--USNYC,55,936,1,2,45692.45833,45692.45833,45690.19236,2,45692.38791,45690.19236
CMA CGM,2071911070,2.50202E+21,Confirmed,BDCGP--USNYC,55,936,1,2,45692.45833,45692.45833,45690.19932,2,45692.61324,45690.19932
CMA CGM,2071916069,2.50202E+21,Confirmed,BDCGP--USNYC,55,936,1,2,45692.45833,45692.45833,45690.1923,2,45692.30199,45690.1923
CMA CGM,2071916070,2.50202E+21,Confirmed,BDCGP--USNYC,55,936,1,2,45692.45833,45692.45833,45690.19231,2,45691.64249,45690.19231
CMA CGM,2071909038,2.50202E+21,Confirmed,BDCGP--USNYC,55,936,1,2,45692.45833,45692.45833,45690.1923,2,45691.66398,45690.1923
CMA CGM,2071916067,2.50202E+21,Confirmed,BDCGP--USNYC,55,936,1,2,45692.45833,45692.45833,45690.19581,2,45691.60212,45690.19581
CMA CGM,2071910064,2.50202E+21,Confirmed,BDCGP--USNYC,55,936,1,2,45692.45833,45692.45833,45690.19932,2,45692.60558,45690.19932
CMA CGM,2071915058,2.50202E+21,Confirmed,BDCGP--USNYC,55,936,1,2,45692.45833,45692.45833,45690.19233,2,45692.23312,45690.19233
CMA CGM,2071914060,2.50202E+21,Confirmed,BDCGP--USNYC,55,936,1,2,45692.45833,45692.45833,45690.19226,2,45691.60143,45690.19226
CMA CGM,2071912063,2.50202E+21,Confirmed,BDCGP--USNYC,55,936,1,2,45692.45833,45692.45833,45690.19236,2,45692.30201,45690.19236
CMA CGM,2071911069,2.50202E+21,Confirmed,BDCGP--USNYC,55,936,1,2,45692.45833,45692.45833,45690.19931,2,45692.26795,45690.19931
CMA CGM,2071915063,2.50202E+21,Confirmed,BDCGP--USNYC,55,936,1,2,45692.45833,45692.45833,45690.19575,2,45692.39636,45690.19575
CMA CGM,2071626020,2.50202E+21,Confirmed,BDCGP--USNYC,55,943,1,2,45692.45833,45692.45833,45690.1874,,,45684.09278
CMA CGM,2071916076,2.50202E+21,Confirmed,BDCGP--USNYC,55,936,1,2,45692.45833,45692.45833,45690.19571,2,45692.23312,45690.19571
CMA CGM,2071123085,2.50202E+21,Confirmed,BDCGP--USNYC,59,926,1,2,45692.875,45692.875,45690.45419,4,45692.51783,45676.20465
CMA CGM,2071637147,2.50202E+21,Confirmed,INMUN--USNYC,62,753,1,1.5,45693.375,45693.375,45690.79602,4,45691.51192,45684.30332
HAPAG-LLOYD,2071903815,2.50202E+21,Confirmed,INMUN--USNYC,77,660,1,1,45694.04167,45694.04167,45690.85574,,,45689.79814
HAPAG-LLOYD,2071908469,2.50202E+21,Confirmed,INMUN--USNYC,79,660,2,2,45694.04167,45694.04167,45690.76678,,,45689.62184
HAPAG-LLOYD,2071908392,2.50202E+21,Confirmed,INMUN--USNYC,80,660,1.9999,3.9999,45694.04167,45694.04167,45690.73347,,,45689.49665
HAPAG-LLOYD,2071910338,2.50202E+21,Confirmed,INMUN--USNYC,87,660,1.9999,3.9999,45694.04167,45694.04167,45690.45406,2,45691.31891,45690.45406
HAPAG-LLOYD,2071915283,2.50202E+21,Confirmed,INMUN--USNYC,88,660,1,2,45694.04167,45694.04167,45690.37912,2,45691.32872,45690.37912
HAPAG-LLOYD,2071910282,2.50202E+21,Confirmed,INMUN--USNYC,88,660,1,2,45694.04167,45694.04167,45690.38468,2,45691.32586,45690.38468
HAPAG-LLOYD,2071907410,2.50202E+21,Confirmed,INMUN--USNYC,88,660,1,2,45694.04167,45694.04167,45690.40959,,,45689.48827
MSC,2071192458,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,2,45695,45695,45690.80495,5,45691.6245,45677.51944
MSC,2071535921,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,1,45695,45695,45690.80493,5,45692.82239,45681.43622
MSC,2071289808,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,2,45695,45695,45690.80966,5,45692.25904,45678.61492
MSC,2071558034,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,2,45695,45695,45690.80495,5,45692.82267,45681.59915
MSC,2071542662,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,0.9999,0.9999,45695,45695,45690.80493,5,45692.82198,45681.49269
MSC,2071719615,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,2,45695,45695,45690.80964,4,45691.69035,45685.81986
MSC,2071555867,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,2,45695,45695,45690.80495,5,45692.82198,45681.61747
MSC,2071762837,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,2,45695,45695,45690.80968,4,45692.821,45686.58953
MSC,2071633654,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,2,45695,45695,45690.80495,5,45691.82496,45684.27448
MSC,2071386305,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,2,45695,45695,45690.80966,6,45691.6448,45679.56089
MSC,2069879569,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,2,45695,45695,45690.80476,8,45692.61467,45659.33698
MSC,2071285904,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,2,45695,45695,45690.80966,5,45692.58677,45678.62227
MSC,2071466837,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,1,45695,45695,45690.80494,5,45691.54106,45680.538
MSC,2071461112,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,2,45695,45695,45690.80492,5,45692.82182,45680.46367
MSC,2071468952,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,2,45695,45695,45690.80967,6,45691.46608,45680.55572
MSC,2071825449,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,2,45695,45695,45690.80494,4,45692.82182,45687.52918
MSC,2071767293,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,2,45695,45695,45690.80963,4,45692.82089,45686.46438
MSC,2071291796,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,2,45695,45695,45690.80966,5,45692.25903,45678.61484
MSC,2071707089,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,1,45695,45695,45690.80964,4,45691.56548,45685.81991
MSC,2071638790,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,1,45695,45695,45690.80493,6,45691.35622,45684.36153
MSC,2071636566,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,2,45695,45695,45690.80492,6,45691.90123,45684.2749
MSC,2069588024,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,1,45695,45695,45690.80476,6,45691.5609,45653.54206
MSC,2071356913,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,2,45695,45695,45690.80494,5,45692.82198,45679.35767
MSC,2070967110,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,2,45695,45695,45690.80492,5,45691.62037,45673.39748
MSC,2071390288,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,2,45695,45695,45690.80494,6,45692.82239,45679.62273
MSC,2071806226,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,1,45695,45695,45690.80963,4,45691.37643,45687.35734
MSC,2071664740,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,2,45695,45695,45690.8096,5,45691.53636,45684.60664
MSC,2067924501,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,2,45695,45695,45690.80478,11,45692.59186,45632.58698
MSC,2071635726,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,2,45695,45695,45690.80492,5,45692.8219,45684.28501
MSC,2071876958,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,2,45695,45695,45690.80969,3,45692.82068,45688.63512
MSC,2071865903,2.50202E+21,Confirmed,ZADUR--USNYC,101,648,1,2,45695,45695,45690.80969,3,45691.69033,45688.56758
MSC,2071394137,2.50202E+21,Confirmed,ZADUR--USNYC,113,648,1,2,45695,45695,45690.3055,7,45691.55083,45679.62566
CMA CGM,2071372809,2.50202E+21,Confirmed,BDCGP--USNYC,113,879,1,2,45695.125,45695.125,45690.4292,3,45691.51054,45679.55305
CMA CGM,2071369941,2.50202E+21,Confirmed,BDCGP--USNYC,113,879,1,2,45695.125,45695.125,45690.42097,3,45691.50152,45679.51839
MSC,2071700305,2.50202E+21,Confirmed,INNSA--USNYC,126,912,1,2,45696,45696,45690.75829,3,45692.70208,45685.90617
MSC,2071882361,2.50202E+21,Confirmed,INNSA--USNYC,126,912,1,2,45696,45696,45690.75259,3,45691.57237,45688.55062
MSC,2071665642,2.50202E+21,Confirmed,INNSA--USNYC,128,912,1,1,45696,45696,45690.6686,6,45692.70258,45684.58725
MSC,2071631322,2.50202E+21,Confirmed,INNSA--USNYC,129,912,1,1,45696,45696,45690.65273,5,45692.69482,45684.23138
MSC,2071907152,2.50202E+21,Confirmed,INNSA--USNYC,130,912,1,1,45696,45696,45690.58522,3,45692.71459,45689.3052
MSC,2071904443,2.50202E+21,Confirmed,INNSA--USNYC,132,912,1,1,45696,45696,45690.54077,3,45692.71465,45689.3107
MSC,2071710851,2.50202E+21,Confirmed,INNSA--USNYC,134,912,1,2,45696,45696,45690.43377,5,45692.70078,45685.48537
MSC,2071813931,2.50202E+21,Confirmed,INNSA--USNYC,134,912,1,2,45696,45696,45690.45453,3,45691.45135,45687.45353
MSC,2071859667,2.50202E+21,Confirmed,INNSA--USNYC,137,912,1,2,45696,45696,45690.33262,3,45692.70685,45688.29378
MSC,2071913070,2.50202E+21,Confirmed,BDCGP--USNYC,138,920,1,2,45696,45696,45690.27147,2,45692.5464,45690.27147
MSC,2071865407,2.50202E+21,Confirmed,INNSA--USNYC,139,912,1,2,45696,45696,45690.22793,3,45691.4826,45688.3474
MSC,2071760787,2.50202E+21,Confirmed,INNSA--USNYC,139,912,1,2,45696,45696,45690.24992,3,45691.57184,45686.42599
MSC,2071913041,2.50202E+21,Confirmed,BDCGP--USNYC,139,920,1,1,45696,45696,45690.23252,2,45691.51117,45690.23252
MSC,2071772791,2.50202E+21,Confirmed,INNSA--USNYC,141,912,1,2,45696,45696,45690.15956,3,45691.71219,45686.52201
CMA CGM,2071447450,2.50202E+21,Confirmed,INNSA--USNYC,164,821,1,2,45697.54167,45697.54167,45690.74596,3,45692.54302,45680.38685
CMA CGM,2071772822,2.50202E+21,Confirmed,INNSA--USNYC,164,821,1,2,45697.54167,45697.54167,45690.71267,,,45686.5378
CMA CGM,2071853914,2.50202E+21,Confirmed,INNSA--USNYC,165,821,1,2,45697.54167,45697.54167,45690.70441,,,45689.30455
CMA CGM,2071855854,2.50202E+21,Confirmed,INNSA--USNYC,165,821,1,2,45697.54167,45697.54167,45690.70441,3,45692.35474,45689.30455
CMA CGM,2071858657,2.50202E+21,Confirmed,INNSA--USNYC,165,821,1,2,45697.54167,45697.54167,45690.70441,3,45692.3276,45689.30458
CMA CGM,2071655416,2.50202E+21,Confirmed,INNSA--USNYC,165,821,1,2,45697.54167,45697.54167,45690.70441,,,45684.47913
CMA CGM,2071654182,2.50202E+21,Confirmed,INNSA--USNYC,165,821,1,2,45697.54167,45697.54167,45690.68764,,,45684.45756
CMA CGM,2071775044,2.50202E+21,Confirmed,INNSA--USNYC,166,821,1,2,45697.54167,45697.54167,45690.65432,3,45691.88713,45686.52459
CMA CGM,2071773489,2.50202E+21,Confirmed,INNSA--USNYC,167,821,1,2,45697.54167,45697.54167,45690.58771,3,45691.47307,45686.56359
CMA CGM,2071770208,2.50202E+21,Confirmed,INNSA--USNYC,170,821,1,1,45697.54167,45697.54167,45690.46263,3,45691.53476,45686.46348
CMA CGM,2071768372,2.50202E+21,Confirmed,INNSA--USNYC,174,821,1,2,45697.54167,45697.54167,45690.321,3,45692.32762,45686.46901
HAPAG-LLOYD,2071901714,2.50202E+21,Confirmed,INNSA--USNYC,179,730,1,1,45698.125,45698.125,45690.69596,,,45689.46244
HAPAG-LLOYD,2071904625,2.50202E+21,Confirmed,INNSA--USNYC,179,730,1,2,45698.125,45698.125,45690.70298,,,45689.45918
HAPAG-LLOYD,2071907397,2.50202E+21,Confirmed,INNSA--USNYC,180,730,1,1,45698.125,45698.125,45690.65127,,,45689.4705
HAPAG-LLOYD,2071842880,2.50202E+21,Confirmed,INNSA--USNYC,187,730,1,2,45698.125,45698.125,45690.36536,,,45687.80935
HAPAG-LLOYD,2071841877,2.50202E+21,Confirmed,INNSA--USNYC,187,730,1,2,45698.125,45698.125,45690.36048,,,45687.80276
HAPAG-LLOYD,2071835883,2.50202E+21,Confirmed,INNSA--USNYC,188,730,1,1,45698.125,45698.125,45690.31392,,,45687.67527
MSC,2071759396,2.50202E+21,Confirmed,INMUN--USNYC,195,840,1,1,45699,45699,45690.90126,4,45692.7079,45686.37697
MSC,2071696971,2.50202E+21,Confirmed,INMUN--USNYC,195,840,1,1,45699,45699,45690.90131,5,45692.70136,45685.32963
MSC,2071859737,2.50202E+21,Confirmed,INMUN--USNYC,195,840,0.9999,1.9999,45699,45699,45690.91168,3,45692.70707,45688.28572
MSC,2071820491,2.50202E+21,Confirmed,INMUN--USNYC,196,840,1,2,45699,45699,45690.86804,3,45692.70685,45687.4445
MSC,2071546508,2.50202E+21,Confirmed,INMUN--USNYC,196,840,1,1,45699,45699,45690.87359,5,45692.69077,45682.69073
MSC,2071772036,2.50202E+21,Confirmed,INMUN--USNYC,196,840,1,2,45699,45699,45690.86187,4,45692.70798,45686.45327
MSC,2071808134,2.50202E+21,Confirmed,INMUN--USNYC,197,840,1,2,45699,45699,45690.82694,4,45692.70827,45687.27097
MSC,2071813887,2.50202E+21,Confirmed,INMUN--USNYC,197,840,1,1,45699,45699,45690.82691,3,45692.70826,45687.44849
MSC,2071751729,2.50202E+21,Confirmed,INMUN--USNYC,197,840,1,1,45699,45699,45690.82137,3,45692.70779,45686.29554
MSC,2071822198,2.50202E+21,Confirmed,INMUN--USNYC,198,840,1,1,45699,45699,45690.78734,3,45692.70847,45687.48362
MSC,2071758667,2.50202E+21,Confirmed,INMUN--USNYC,199,840,1,2,45699,45699,45690.74082,4,45692.70797,45686.39846
MSC,2071876074,2.50202E+21,Confirmed,INMUN--USNYC,200,840,1,2,45699,45699,45690.69639,3,45692.70699,45688.48748
MSC,2071874393,2.50202E+21,Confirmed,INMUN--USNYC,201,840,1,2,45699,45699,45690.66378,3,45692.70699,45688.44612
MSC,2071645912,2.50202E+21,Confirmed,INMUN--USNYC,202,840,1,2,45699,45699,45690.61377,5,45692.69595,45684.43084
MSC,2071869678,2.50202E+21,Confirmed,INMUN--USNYC,202,840,1,2,45699,45699,45690.62409,3,45692.71461,45688.46009
MSC,2071451103,2.50202E+21,Confirmed,INMUN--USNYC,204,840,1,2,45699,45699,45690.54076,5,45691.08248,45680.37859
MSC,2071454749,2.50202E+21,Confirmed,INMUN--USNYC,205,840,1,1,45699,45699,45690.49355,6,45692.68881,45680.4403
MSC,2071809275,2.50202E+21,Confirmed,INMUN--USNYC,207,840,1,1,45699,45699,45690.41666,3,45692.7073,45687.78608
MSC,2071466287,2.50202E+21,Confirmed,INMUN--USNYC,207,840,1,2,45699,45699,45690.4056,7,45692.68202,45680.49321
MSC,2071872863,2.50202E+21,Confirmed,INMUN--USNYC,208,840,1,2,45699,45699,45690.33903,3,45692.71455,45688.47883
MSC,2071879420,2.50202E+21,Confirmed,INMUN--USNYC,208,840,1,2,45699,45699,45690.33902,3,45692.71443,45688.53655
MSC,2071668494,2.50202E+21,Confirmed,INMUN--USNYC,209,840,1,1,45699,45699,45690.32701,6,45692.70261,45684.58639
MSC,2071707874,2.50202E+21,Confirmed,INMUN--USNYC,209,840,1,2,45699,45699,45690.32701,5,45691.54152,45685.68195
MSC,2071541085,2.50202E+21,Confirmed,INMUN--USNYC,210,840,1,1,45699,45699,45690.26035,6,45691.36292,45682.71426
MSC,2071869443,2.50202E+21,Confirmed,INMUN--USNYC,211,840,1,2,45699,45699,45690.24365,3,45692.71456,45688.55059
MSC,2071757622,2.50202E+21,Confirmed,INMUN--USNYC,213,840,1,1,45699,45699,45690.14101,3,45692.70792,45686.39148
MSC,2071854895,2.50202E+21,Confirmed,INMUN--USNYC,215,840,1,1,45699,45699,45690.07833,3,45692.70714,45688.25053
CMA CGM,2071632828,2.50202E+21,Confirmed,INMUN--USNYC,231,755,1,1,45700.29167,45700.29167,45690.68762,3,45692.26724,45684.28449
CMA CGM,2071842572,2.50202E+21,Confirmed,INMUN--USNYC,235,755,1,2,45700.29167,45700.29167,45690.50426,,,45687.75318
MSC,2071763377,2.50202E+21,Confirmed,INNSA--USNYC,245,936,1,1,45701,45701,45690.81581,3,45692.71887,45686.3915
MSC,2071813532,2.50202E+21,Confirmed,INNSA--USNYC,245,936,1,1,45701,45701,45690.83318,3,45692.71899,45687.71487
MSC,2071757455,2.50202E+21,Confirmed,INNSA--USNYC,245,936,1,1,45701,45701,45690.81582,3,45692.71888,45686.37692
MSC,2071763202,2.50202E+21,Confirmed,INNSA--USNYC,245,936,1,1,45701,45701,45690.81581,3,45692.71886,45686.37691
HAPAG-LLOYD,2071899128,2.50202E+21,Confirmed,INMUN--USNYC,248,660,1,2,45701.04167,45701.04167,45690.73207,,,45688.78982
HAPAG-LLOYD,2071895268,2.50202E+21,Confirmed,INMUN--USNYC,254,660,1,2,45701.04167,45701.04167,45690.46803,,,45688.77005
HAPAG-LLOYD,2071901688,2.50202E+21,Confirmed,INMUN--USNYC,256,660,1,2,45701.04167,45701.04167,45690.38609,,,45689.41895
MSC,2071820176,2.50202E+21,Confirmed,INNSA--USNYC,258,936,1,1,45701,45701,45690.28334,3,45692.719,45687.41931
MSC,2071815391,2.50202E+21,Confirmed,INNSA--USNYC,258,936,1,1,45701,45701,45690.28335,3,45692.71864,45687.40795
MSC,2071874687,2.50202E+21,Confirmed,INMUN--USNYC,318,864,1,1,45704,45704,45690.76995,3,45692.72303,45688.47428
CMA CGM,2071433314,2.50202E+21,Confirmed,VNSGN--USSEA,,,1,2,,,45690.78771,4,45691.20129,45680.26807
CMA CGM,2070753260,2.50202E+21,Confirmed,VNSGN--USSEA,,,1,1,,,45690.30415,,,45671.33162
CMA CGM,2069855180,2.50202E+21,Confirmed,VNSGN--USSEA,,,1,2,,,45690.88773,,,45659.15603
CMA CGM,2071084682,2.50202E+21,Confirmed,VNSGN--USSEA,,,1,2,,,45690.28753,,,45674.64032
CMA CGM,2071383527,2.50202E+21,Confirmed,VNSGN--USSEA,,,1,2,,,45690.88775,4,45691.44185,45679.56899
MSC,2070419241,2.50202E+21,Confirmed,THLCH--USSEA,85,521,1,2,45694,45694,45690.46082,5,45691.55082,45666.30415
MSC,2070507241,2.50202E+21,Confirmed,THLCH--USSEA,88,521,1,2,45694,45694,45690.33886,7,45691.26928,45667.16879
MSC,2071040354,2.50202E+21,Confirmed,CNSHA--USSEA,117,384,1,2,45695,45695,45690.15958,,,45674.27942
MSC,2071041346,2.50202E+21,Confirmed,CNSHA--USSEA,117,384,1.9999,3.9999,45695,45695,45690.15959,,,45674.27952
MSC,2071040363,2.50202E+21,Confirmed,CNSHA--USSEA,117,384,1,2,45695,45695,45690.15958,5,45691.31647,45674.27961
MSC,2070841741,2.50202E+21,Confirmed,CNSHA--USSEA,117,384,1.9999,3.9999,45695,45695,45690.15974,,,45672.28118
MSC,2070397778,2.50202E+21,Confirmed,THLCH--USSEA,117,657,1,2,45695,45695,45690.1297,,,45666.52272
MSC,2071129928,2.50202E+21,Confirmed,CNSHA--USSEA,117,384,1,2,45695,45695,45690.16446,,,45677.10552
MSC,2070844555,2.50202E+21,Confirmed,CNSHA--USSEA,117,384,1,2,45695,45695,45690.15962,,,45672.28189
MSC,2070399204,2.50202E+21,Confirmed,THLCH--USSEA,118,657,1,2,45695,45695,45690.08599,,,45667.14621
MSC,2070809892,2.50202E+21,Confirmed,CNNGB--USSEA,124,672,1,2,45696,45696,45690.87349,,,45672.03451
CMA CGM,2070720358,2.50202E+21,Confirmed,CNSHA--USSEA,126,517,1,2,45696.13542,45696.13542,45690.88771,3,45691.14643,45671.10712
CMA CGM,2070717964,2.50202E+21,Confirmed,CNSHA--USSEA,129,517,1,2,45696.13542,45696.13542,45690.77119,4,45691.23474,45671.10844
CMA CGM,2070657608,2.50202E+21,Confirmed,CNSHA--USSEA,130,517,1,2,45696.13542,45696.13542,45690.71263,5,45691.24292,45670.38604
CMA CGM,2070717955,2.50202E+21,Confirmed,CNSHA--USSEA,133,527,1,1,45695.70833,45695.70833,45690.17079,3,45692.26725,45671.10763
CMA CGM,2070723141,2.50202E+21,Confirmed,CNSHA--USSEA,135,517,1.8,3,45696.13542,45696.13542,45690.50421,3,45691.27979,45671.10762
CMA CGM,2069023213,2.50202E+21,Confirmed,THLCH--USSEA,176,779,1,2,45697.64583,45697.64583,45690.29591,6,45692.54237,45646.16618
CMA CGM,2069024135,2.50202E+21,Confirmed,THLCH--USSEA,588,912,1,2,45714.75,45714.75,45690.26256,,,45646.16844
HAPAG-LLOYD,2067148740,2.50201E+21,Confirmed,VNSGN--USLAX,-816,1568,1,2,45655,45655,45689.03676,25,45691.29679,45623.99322
HAPAG-LLOYD,2068599117,2.50201E+21,Confirmed,VNSGN--USLAX,-277,1136,1,2,45678,45678,45689.56624,6,45691.93492,45643.13337
MSC,2070815818,2.50201E+21,Confirmed,CNSHA--USLAX,-58,408,1,2,45687,45687,45689.41731,,,45672.09407
HAPAG-LLOYD,2071904814,2.50201E+21,Confirmed,BDCGP--USLAX,-8,1077,0.9995,1.9995,45689.45833,45689.45833,45689.82169,2,45690.41692,45689.82169
MAERSK,2071094731,2.50201E+21,Confirmed,BDCGP--USLAX,33,1053,1,2,45690.47917,45690.47917,45689.09112,,,45674.81039
MAERSK,2071135996,2.50201E+21,Confirmed,BDCGP--USLAX,33,1053,1,2,45690.47917,45690.47917,45689.09155,,,45677.16241
MAERSK,2071908171,2.50201E+21,Confirmed,BDCGP--USLAX,50,1534,1,2,45691.42014,45691.42014,45689.35758,2,45692.4076,45689.35758
MAERSK,2071624707,2.50201E+21,Confirmed,BDCGP--USLAX,55,1030,2,4,45691.42014,45691.42014,45689.14777,3,45692.41267,45684.14841
MSC,2071146037,2.50201E+21,Confirmed,CNYTN--USLAX,56,360,1,2,45692,45692,45689.68548,,,45677.1675
MSC,2070423645,2.50201E+21,Confirmed,CNYTN--USLAX,56,360,1,2,45692,45692,45689.67155,,,45666.33958
MSC,2070771073,2.50201E+21,Confirmed,CNYTN--USLAX,56,360,1,2,45692,45692,45689.68059,,,45671.40766
MSC,2071505646,2.50201E+21,Confirmed,CNYTN--USLAX,56,360,1,2,45692,45692,45689.69085,,,45681.1366
MAERSK,2069272605,2.50201E+21,Confirmed,BDCGP--USLAX,56,1154,13.9997,27.9996,45691.54167,45691.54167,45689.22384,7,45692.3816,45650.16564
MSC,2071159145,2.50201E+21,Confirmed,CNYTN--USLAX,56,360,1,2,45692,45692,45689.67279,,,45677.30544
MSC,2070637629,2.50201E+21,Confirmed,CNYTN--USLAX,56,360,0.9997,1.9997,45692,45692,45689.67566,,,45670.32909
MSC,2071487727,2.50201E+21,Confirmed,CNYTN--USLAX,56,360,0.9999,1.9999,45692,45692,45689.67275,,,45680.84671
MSC,2070744895,2.50201E+21,Confirmed,CNYTN--USLAX,56,360,1,2,45692,45692,45689.68075,,,45671.31271
MSC,2071122840,2.50201E+21,Confirmed,CNYTN--USLAX,56,360,1,2,45692,45692,45689.6859,,,45676.80339
MSC,2070733548,2.50201E+21,Confirmed,CNYTN--USLAX,56,360,1,2,45692,45692,45689.68052,,,45671.18884
MSC,2070606947,2.50201E+21,Confirmed,CNYTN--USLAX,56,360,1,1,45692,45692,45689.6729,,,45670.09517
MSC,2071417748,2.50201E+21,Confirmed,CNYTN--USLAX,56,360,1,2,45692,45692,45689.68563,,,45680.12891
MSC,2070765718,2.50201E+21,Confirmed,CNYTN--USLAX,56,360,1,2,45692,45692,45689.68053,,,45671.40041
MSC,2070762249,2.50201E+21,Confirmed,CNYTN--USLAX,56,360,1,2,45692,45692,45689.68051,,,45671.3742
MSC,2071586439,2.50201E+21,Confirmed,CNYTN--USLAX,56,360,1,2,45692,45692,45689.68582,,,45682.82975
MSC,2070911735,2.50201E+21,Confirmed,CNYTN--USLAX,56,360,1,2,45692,45692,45689.68123,,,45673.04111
MSC,2070745807,2.50201E+21,Confirmed,CNYTN--USLAX,56,360,4.9997,9.9997,45692,45692,45689.68059,,,45671.4086
MSC,2071424936,2.50201E+21,Confirmed,CNYTN--USLAX,56,360,1,2,45692,45692,45689.67228,,,45680.23256
MSC,2070739887,2.50201E+21,Confirmed,CNYTN--USLAX,56,360,1,1,45692,45692,45689.68054,,,45671.28036
MSC,2070929066,2.50201E+21,Confirmed,CNYTN--USLAX,56,360,1,2,45692,45692,45689.67278,7,45691.32174,45673.13189
MSC,2070502339,2.50201E+21,Confirmed,CNYTN--USLAX,56,360,1,2,45692,45692,45689.67194,,,45667.1294
MSC,2071609932,2.50201E+21,Confirmed,CNYTN--USLAX,56,360,1,2,45692,45692,45689.67291,,,45683.43187
MSC,2071630166,2.50201E+21,Confirmed,CNYTN--USLAX,56,360,1,2,45692,45692,45689.68561,,,45684.72964
